Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2016,2016 Annual,Seat Belt Use - Am. Indian,Ohio,,87.9,,99.9,75.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Asian,Ohio,,91.4,,97.6,85.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Black,Ohio,,79.3,,84.1,74.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - College Grad,Ohio,37,89.6,-0.73,91.2,88,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Female,Ohio,35,88.4,-0.65,89.8,87,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Hawaiian PI,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - High School Grad,Ohio,36,81.6,-0.71,83.8,79.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Hispanic,Ohio,,81.6,,91,72.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Seat Belt Use - Less than $25,000",Ohio,37,81.3,-0.75,84.1,78.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Less Than HS,Ohio,37,78.4,-0.82,83.8,72.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Male,Ohio,39,78.1,-0.87,80.2,76,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Rural,Ohio,,83.3,,85.4,81.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Some College,Ohio,38,83.4,-0.87,85.7,81,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Suburban,Ohio,39,83.9,-1.11,86.6,81.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Urban,Ohio,42,86.6,-0.97,88.4,84.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - White,Ohio,38,83.7,-0.67,85.1,82.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking,Ohio,42,21.6,1.16,22.9,20.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Smoking - $25-$49,999",Ohio,39,22.6,1.11,25.7,19.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Smoking - $50-$74,999",Ohio,42,18.6,1,22,15.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Smoking - $75,000 or More",Ohio,35,10.7,0.55,12.6,8.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Ages 18-44,Ohio,44,25.4,1.41,28,22.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Ages 45-64,Ohio,42,23.6,1.29,25.7,21.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Ages 65+,Ohio,36,9.9,0.67,11.3,8.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - American Indian/Alaskan Native,Ohio,,37.1,,59,15.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Asian,Ohio,,5.9,,11.6,0.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Black,Ohio,,28.2,,33.4,22.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - College Grad,Ohio,39,8,0.72,9.4,6.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Female,Ohio,43,20.2,1.42,22,18.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - High School Grad,Ohio,33,24.2,0.64,26.5,21.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Hispanic,Ohio,,29.2,,39.7,18.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Smoking - Less Than $25,000",Ohio,44,36.6,1.57,40.1,33.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Less than High School,Ohio,45,42.9,2,48.8,36.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Male,Ohio,41,23.1,1.19,25.2,21,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Rural,Ohio,,17.1,,19,15.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Some College,Ohio,44,22.2,1.32,24.7,19.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Suburban,Ohio,38,16.6,0.93,19.4,13.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - Urban,Ohio,44,17.5,1.4,19.4,15.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking - White,Ohio,40,20.4,0.85,21.8,18.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Smoking Rate of Change,Ohio,,-0.93,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Smoking Rate of Change-College Graduate,Ohio,,-0.43,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Smoking Rate of Change-High School Graduate,Ohio,,-0.9,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Smoking Rate of Change-Less than High School,Ohio,,0.04,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Smoking Rate of Change-Some College,Ohio,,-0.78,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Stroke,Ohio,35,3.5,0.67,3.9,3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Stroke - $25-$49,999",Ohio,30,0.8,0,1.2,0.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Stroke - $50-$74,999",Ohio,32,3.8,0.25,4.6,3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Stroke - $75,000 or More",Ohio,35,8.5,0.58,9.7,7.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Ages 18-44,Ohio,,2.7,,5.1,0.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Ages 45-64,Ohio,,0.4,,1,-0.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Ages 65+,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - American Indian/Alaskan Native,Ohio,32,4.3,0.23,5.1,3.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Asian,Ohio,,4.8,,5.7,3.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Black,Ohio,47,5.6,1.5,6.6,4.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - College Grad,Ohio,40,3.7,0.96,4.4,3.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Female,Ohio,,4.3,,5.9,2.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Hawaiian/Pacific Islander,Ohio,38,8.2,1.03,10.4,6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - High School Grad,Ohio,37,2.6,0.61,3.6,1.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Hispanic,Ohio,31,4.4,0.16,5.7,3.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Stroke - Less Than $25,000",Ohio,31,3.2,0.12,3.7,2.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Less than High School,Ohio,28,3.7,0.12,4.6,2.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Male,Ohio,31,3.3,0.13,3.7,2.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Rural,Ohio,29,6.9,0.57,8.2,5.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Some College,Ohio,40,1.6,0.76,2.4,0.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Suburban,Ohio,24,1.8,0,2.4,1.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - Urban,Ohio,32,3.6,0.44,4.5,2.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Stroke - White,Ohio,,12.8,,26.5,-0.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Suicide,Ohio,11,12.8,-0.156,13.4,12.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Ages 65-74,Ohio,,14.7,,17.1,12.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Ages 75-84,Ohio,,16,,19.8,12.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Ages 85+,Ohio,,14.7,,20.3,10.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - American Indian/Alaskan Native,Ohio,,,,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Asian,Ohio,,10.3,,15.4,6.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Black,Ohio,,6.3,,7.7,5.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Female,Ohio,,5.6,,6.2,5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Hispanic,Ohio,,7.3,,11.8,4.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - Male,Ohio,,20.7,,21.9,19.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Suicide - White,Ohio,,13.8,,14.5,13,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Tdap Immunizations,Ohio,29,86.7,0.05,91.8,81.6,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Teen Births,Ohio,28,25.1,0.12,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Underemployment Rate,Ohio,26,10.1,-0.162,,,"U.S. Department of Labor, Bureau of Labor Statistics ",2015
2016,2016 Annual,"Unemployment Rate, Annual",Ohio,21,4.9,-0.374,,,"U.S. Department of Labor, Bureau of Labor Statistics ",2015
2016,2016 Annual,Uninsured,Ohio,14,7.5,-0.95,,,"U.S. Census Bureau, American Community Survey",2014-2015
2016,2016 Annual,Vegetables,Ohio,9,1.78,-0.8,1.82,1.74,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Violent Crime,Ohio,19,292,-0.66,,,"U.S. Department of Justice, Federal Bureau of Investigation",2015
2016,2016 Annual,Voter Registration,Ohio,25,66.5,0.37,68.3,64.7,AHR data,
2016,2016 Annual,Voter Registration - Ages 18-24 ,Ohio,,43.5,,49.2,37.8,AHR data,
2016,2016 Annual,Voter Registration - Ages 25-34,Ohio,,62.6,,67.2,58,AHR data,
2016,2016 Annual,Voter Registration - Ages 35-44,Ohio,,70.9,,75.4,66.4,AHR data,
2016,2016 Annual,Voter Registration - Ages 45-64,Ohio,,69.1,,72.2,66,AHR data,
2016,2016 Annual,Voter Registration - Ages 65+,Ohio,,74,,77.7,70.3,AHR data,
2016,2016 Annual,Voter Registration - Asian,Ohio,,55.3,,74.1,36.5,AHR data,
2016,2016 Annual,Voter Registration - Black,Ohio,,65.8,,72.1,59.5,AHR data,
2016,2016 Annual,Voter Registration - Female,Ohio,,68.2,,70.7,65.7,AHR data,
2016,2016 Annual,Voter Registration - Hispanic,Ohio,,58.9,,81.1,36.7,AHR data,
2016,2016 Annual,Voter Registration - Male,Ohio,,64.7,,67.4,62,AHR data,
2016,2016 Annual,Voter Registration - White,Ohio,,66.2,,68.2,64.2,AHR data,
2016,2016 Annual,Water Fluoridation,Ohio,11,92.7,0.8,,,"CDC, Water Fluoridation Reporting System",2014
