Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2015,2015 Annual,Poor Mental Health Days - Urban,Ohio,46,4.2,1.17,4.8,3.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Mental Health Days - White,Ohio,40,4,0.75,4.3,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days,Ohio,36,4.1,0.54,4.3,3.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Poor Physical Health Days - $25-$49,999",Ohio,29,4.1,0.21,4.6,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Poor Physical Health Days - $50-$74,999",Ohio,25,2.8,-0.22,3.4,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Poor Physical Health Days - $75,000 or More",Ohio,12,1.9,-0.78,2.3,1.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Ages 18-44,Ohio,42,3,0.87,3.4,2.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Ages 45-64,Ohio,26,4.8,0,5.2,4.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Ages 65+,Ohio,28,5.2,0,5.7,4.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - American Indian/Alaskan Native,Ohio,,8.9,,15.7,2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Asian,Ohio,,1.3,,2,0.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Black,Ohio,,4.5,,5.3,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - College Grad,Ohio,5,2.1,-1.07,2.4,1.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Female,Ohio,36,4.5,0.5,4.9,4.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - High School Grad,Ohio,43,5.2,0.97,5.7,4.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Hispanic,Ohio,,4.8,,6.8,2.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Poor Physical Health Days - Less Than $25,000",Ohio,40,8,0.96,8.8,7.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Less than High School,Ohio,39,7.8,0.73,9.1,6.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Male,Ohio,25,3.6,0.18,4,3.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Rural,Ohio,,4.6,,5.2,4.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Some College,Ohio,26,4.1,-0.18,4.6,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Suburban,Ohio,,4,,4.5,3.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - Urban,Ohio,48,5.3,1.56,5.9,4.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Poor Physical Health Days - White,Ohio,31,4,0.16,4.2,3.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Premature Death,Ohio,38,7991,0.718,8061,7920,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Preterm Birth,Ohio,35,12.06,0.4,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Preventable Hospitalizations,Ohio,44,64.9,0.594,65.4,64.4,The Dartmouth Atlas of Health Care,2013
2015,2015 Annual,Primary Care Physicians,Ohio,15,129.7,0.083,,,American Medical Association,2013
2015,2015 Annual,Public Health Funding,Ohio,45,46,-1.11,,,Trust for America's Health Health,2013-2014
2015,2015 Annual,Salmonella,Ohio,7,10.2,-1.03,,,"CDC, National Notifiable Infectious Diseases Surveillance System, Annual Tables of Infectious Disease Data",2013
2015,2015 Annual,Smoking,Ohio,39,21,0.83,22.3,19.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Smoking - $25-$49,999",Ohio,39,22.6,1.06,25.5,19.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Smoking - $50-$74,999",Ohio,22,15.2,-0.07,18.3,12.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Smoking - $75,000 or More",Ohio,38,10.9,0.53,13.1,8.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Ages 18-44,Ohio,37,24.9,1.09,27.4,22.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Ages 45-64,Ohio,39,22.4,0.92,24.3,20.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Ages 65+,Ohio,38,10.2,0.76,11.7,8.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - American Indian/Alaskan Native,Ohio,,31.5,,60.7,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Asian,Ohio,,14.9,,25.4,4.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Black,Ohio,,22,,26.7,17.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - College Grad,Ohio,16,6.9,-0.11,8.2,5.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Female,Ohio,43,20.4,1.37,22.1,18.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - High School Grad,Ohio,38,25.5,0.87,27.8,23.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Hispanic,Ohio,,20.8,,29.3,12.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Smoking - Less Than $25,000",Ohio,43,35.4,1.56,38.5,32.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Less than High School,Ohio,42,39.9,1.77,45.5,34.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Male,Ohio,33,21.7,0.58,23.7,19.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Rural,Ohio,,20.7,,23.3,18,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Some College,Ohio,42,21.1,1.05,23.7,18.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Suburban,Ohio,,13.8,,15.9,11.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - Urban,Ohio,38,17.1,0.74,19.4,14.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Smoking - White,Ohio,39,20.7,0.71,22.1,19.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke,Ohio,39,3.5,0.72,4,3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Stroke - $25-$49,999",Ohio,17,0.7,-0.47,1.1,0.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Stroke - $50-$74,999",Ohio,23,3.2,-0.3,4,2.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Stroke - $75,000 or More",Ohio,48,10.1,1.92,11.7,8.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Ages 18-44,Ohio,,5.5,,10.5,0.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Ages 45-64,Ohio,,,,0,0,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Ages 65+,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - American Indian/Alaskan Native,Ohio,30,4.1,0.13,5,3.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Asian,Ohio,,4.9,,6.3,3.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Black,Ohio,43,5.2,1.03,6.3,4.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - College Grad,Ohio,31,3.2,0.29,3.8,2.5,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Female,Ohio,,3.7,,5.1,2.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Hawaiian/Pacific Islander,Ohio,40,8.2,1.06,11.1,5.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - High School Grad,Ohio,14,1.8,-0.45,2.6,1,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Hispanic,Ohio,,4,,5,3,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,"Stroke - Less Than $25,000",Ohio,41,3.8,0.73,4.5,3.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Less than High School,Ohio,42,3.9,0.97,5,2.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Male,Ohio,38,3.4,0.43,4,2.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Rural,Ohio,41,7.5,1.03,9.1,6,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Some College,Ohio,23,1.3,0,1.9,0.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Suburban,Ohio,28,1.9,0,2.4,1.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - Urban,Ohio,38,3.6,0.47,4.5,2.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Stroke - White,Ohio,,3.1,,6,0.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2015,2015 Annual,Suicide,Ohio,18,13.1,0.026,13.8,12.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Ages 65-74,Ohio,,14.2,,16.6,11.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Ages 75-84,Ohio,,15.8,,19.5,12.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Ages 85+,Ohio,,17.7,,23.8,12.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - American Indian/Alaskan Native,Ohio,,,,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Asian,Ohio,,,,12.6,4.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Black,Ohio,,7.2,,8.6,5.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Female,Ohio,,5.7,,6.3,5.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Hispanic,Ohio,,,,8,2.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - Male,Ohio,,21.2,,22.4,20,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Ohio,,14.1,,14.8,13.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Tdap Immunizations,Ohio,38,83,-0.727,87.8,78.2,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Tdap Immunizations - Above Poverty,Ohio,,82,,87.6,76.4,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Tdap Immunizations - Below Poverty,Ohio,,90.5,,98.4,82.6,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Tdap Immunizations - Black,Ohio,,83,,98.5,67.5,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Tdap Immunizations - Hispanic,Ohio,,,,0,0,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Tdap Immunizations - White,Ohio,,83,,88.1,77.9,"CDC, National Immunization Survey-Teen",2014
2015,2015 Annual,Teen Births,Ohio,28,27.2,0.08,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Underemployment Rate,Ohio,21,10.9,-0.495,,,"U.S. Department of Labor, Bureau of Labor Statistics ",2014
2015,2015 Annual,"Unemployment Rate, Annual",Ohio,19,5.7,-0.4,,,"U.S. Department of Labor, Bureau of Labor Statistics ",2014
2015,2015 Annual,Uninsured,Ohio,13,9.7,-0.95,,,"U.S. Census Bureau, American Community Survey",2013-2014
2015,2015 Annual,Vegetables,Ohio,42,1.71,-1.14,1.74,1.67,"CDC, Behavioral Risk Factor Surveillance System",2013
2015,2015 Annual,Violent Crime,Ohio,20,286.2,-0.654,,,"U.S. Department of Justice, Federal Bureau of Investigation",2013
2015,2015 Annual,Voter Registration,Ohio,25,66.5,0.37,68.3,64.7,AHR data,
2015,2015 Annual,Voter Registration - Ages 18-24 ,Ohio,,43.5,,49.2,37.8,AHR data,
2015,2015 Annual,Voter Registration - Ages 25-34,Ohio,,62.6,,67.2,58,AHR data,
2015,2015 Annual,Voter Registration - Ages 35-44,Ohio,,70.9,,75.4,66.4,AHR data,
2015,2015 Annual,Voter Registration - Ages 45-64,Ohio,,69.1,,72.2,66,AHR data,
2015,2015 Annual,Voter Registration - Ages 65+,Ohio,,74,,77.7,70.3,AHR data,
2015,2015 Annual,Voter Registration - Asian,Ohio,,55.3,,74.1,36.5,AHR data,
2015,2015 Annual,Voter Registration - Black,Ohio,,65.8,,72.1,59.5,AHR data,
2015,2015 Annual,Voter Registration - Female,Ohio,,68.2,,70.7,65.7,AHR data,
2015,2015 Annual,Voter Registration - Hispanic,Ohio,,58.9,,81.1,36.7,AHR data,
2015,2015 Annual,Voter Registration - Male,Ohio,,64.7,,67.4,62,AHR data,
2015,2015 Annual,Voter Registration - White,Ohio,,66.2,,68.2,64.2,AHR data,
2015,2015 Annual,Youth Smoking,Ohio,,15.1,,19.6,11.5,"CDC, Youth Behavioral Risk Surveillance System",2013
