Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
10,October,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,9,9,30,3988,38,14,38,42,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,36,999,22,,22,,1
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,26,3423,38,12,38,24.15,2
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,26.1,3374.86,39.34,11.68,38.55,29.61,29
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,27,4111,41,12,41,21.1,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,28,,38,,38,23.4,2
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,5,5,29,2770,37,10,38,23.9,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,6,6,32,3530,39,12,39,32.9,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,8,8,25.5,3269.5,38.5,13,38.25,29.3,4
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,29.71,3438.71,39.29,10.33,39.21,23.51,14
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,29,3920,37,15,39,29.3,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,26.75,4771,,,,29.67,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,33.38,2994,36.75,7.88,37.25,23.48,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,26.67,2755.33,35,7,35,26.77,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,25.75,3163.75,39,14,39,21.6,4
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,30,3984.5,41,11.5,40.5,24.6,2
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,28.38,2925.5,36.62,7.12,36.62,24.26,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,30.11,3276.63,39,8.74,38.95,26.83,19
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,29.59,3402.74,40.35,8.44,39.53,24.88,34
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,29.51,3399.97,39.09,9.21,39.15,25.66,75
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,30,3546.59,39.7,9.95,39.59,24.88,400
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,30.28,3540.15,39.71,10.64,39.57,24.49,2347
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.33,3539.14,39.7,9.92,39.66,24.13,1543
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.81,3116.5,38.11,6.96,38.07,25.58,475
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,34,3884,42,5,43,19.6,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,37.67,3042.67,40.33,9,39.67,27.17,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,23,3062,38,12,40,30.1,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,31.25,3547.75,38.25,10.25,38.75,24.97,4
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,31.2,3317.8,39.3,8.8,39.6,26.56,10
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,27.67,2806.67,37.67,12.33,38,25.27,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,30.44,2252.78,34.22,1.88,34.22,28.7,9
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,30,1786,23,10,31,28.3,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,29.75,3468.12,38.88,8.71,38.88,25.47,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,32.17,3843.5,40,12,40.17,25.22,6
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,30.12,3255.62,37.25,3.29,38.5,27.17,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,24,325,20,0,20,35.4,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,33.5,3430.8,39,2.33,40,22.6,6
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,27.67,3326.33,39.33,3.5,38.33,26.63,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,30.6,3523.8,40.2,9.25,40.4,23.2,5
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,26,3227,39.89,8.71,39.67,23.86,9
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,31.77,3251.48,39.17,9.67,39.09,23.87,82
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,28,,42,15,42,29.6,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,26,1115,24,0,27,27.4,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,28,1710,29,6,29,38.9,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,39,3855.67,37.67,5.33,38,24.9,3
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,30,2804.67,35.5,3.25,35,31.48,4
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,32.6,3441.87,39.29,9.6,39.21,25.71,15
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,31.99,3536.85,39.6,10.1,39.4,26.4,73
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,32.22,3495.33,39.74,10.19,39.33,26.38,58
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,32.86,3366.95,39.38,9.8,38.71,25.8,21
10,October,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,5,5,41,3033,39,10,40,24.2,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,3,Other,1,1,34,1134,24,0,24,23.9,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,30,2953.5,39,1,38.5,25,2
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,10,10,37,4366,41,12,41,37.2,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,28.5,2707.5,37,3.5,37,27.65,2
10,October,2,Not in Hospital,3,Primary C-section,1,Cephalic,9,9,28.8,3434.2,39.4,12,39.6,28.32,5
10,October,2,Not in Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,22,3000,35,16,35,22.8,1
10,October,2,Not in Hospital,3,Primary C-section,2,Breech,9,9,30,2860,39,0,39,21.1,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,39,3330,37,0,38,39,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,30.27,3242.7,38.6,8.6,38.7,23.56,11
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,35,3685,40,11,41,22.9,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,28,2624,33.62,0.62,33.75,24.27,8
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),3,Other,99,Unknown or Not Stated,19,2353,40,11,40,27.5,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,17,1821,34,0,34,21.6,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,23,2495,37,3,37,23,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,32.5,3529.5,39.5,9,40,24.63,6
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,10,10,25,3161,39,5,39,28.3,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,25.33,3605,39.5,3.33,39.5,29.94,6
10,October,2,Not in Hospital,9,Unknown or Not Stated,3,Other,99,Unknown or Not Stated,37.5,2773.5,40,1.5,40,20.7,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,32,5159,39,9,40,34.5,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,7,7,37,3629,41,5,40,,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,33,2772,40,11,39,30,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,26.5,3405,38.5,7,38.5,20,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,29.46,3668,40.5,0.67,40.5,23.2,46
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,28,,,,,,1
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,24.33,3397,37.33,4,38,22.57,3
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,27,3181.67,37,7.33,37.67,23.17,3
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.33,3208.17,39.17,11.83,39.17,19.7,6
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,32,1220.5,31.5,15,31.5,22.6,2
10,October,3,Unknown or Not Stated,2,Vaginal after previous c-section,1,Cephalic,10,10,33,3147,39,6,39,22.1,1
10,October,3,Unknown or Not Stated,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,43,2145,34,8,34,20,1
10,October,3,Unknown or Not Stated,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,32,,,,,,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,26.65,1779.72,29.26,7.96,29.06,28.88,52
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,28.83,1362.67,27.11,6.72,26.53,29.33,253
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,27.68,2376.52,32.68,9.28,32.4,28,193
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,27.83,2767.89,36.09,10.28,35.74,26.92,186
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,28.15,2804.62,36.32,10.4,36.15,27.43,274
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.89,3034.1,37.48,11.12,37.28,27.34,533
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,27.81,3015.02,37.28,10.71,37.11,27.44,1012
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,27.83,3089.43,37.76,10.98,37.58,27.19,2836
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,28.11,3231.99,38.51,11.16,38.32,26.92,17420
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,28.46,3297.95,38.88,11.34,38.76,26.44,168940
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.83,3295.06,38.88,11.25,38.75,26.26,3332
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.64,3003.18,37.22,10.18,37.07,26.22,399
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,28.33,484.25,20.5,5.25,20.67,30.58,6
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,27.57,550.97,22.28,5,21.74,30.01,77
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,28.19,511.62,22.29,3.97,21.89,32.29,36
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,28.19,1599.71,28.53,6.06,28.67,27.07,16
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,27,1054.1,25.7,6.12,25.8,28.03,10
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,29.6,1171.2,26.2,5,26.1,28.27,10
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,29.88,1915.68,32.4,7.44,32.36,27.57,25
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,28.96,1903.94,32.76,9.06,32.63,24.66,49
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,29.6,2546.5,35.7,10.6,35.48,27.86,88
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,29.57,2892.32,37.53,10.83,37.43,26.75,398
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,26.4,3236.4,37.2,9.2,37.2,26.88,5
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,24,1359,25.71,3.5,26.43,25.29,7
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,25.5,480,22,6,22,24.4,2
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,28.44,656.56,23.78,2.11,23.78,30.36,9
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,23.33,1205,29.33,14,28.33,39.2,3
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,3,3,24,2680,36,13,35,26.9,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,34,3125,45,17,39,33.2,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,24.43,3307,37.29,11.43,37.29,25.5,7
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,26.15,2972.85,38.38,13.36,37,28.62,13
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,7,7,29.45,2921.28,37.07,9.38,36.62,26.29,29
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,27.83,3207.93,38.41,11.23,38,27.18,132
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28.37,3276.81,38.98,10.81,38.76,26.05,954
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,31.73,3195.18,38.27,8.2,38.45,27.35,11
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,28,2348.89,35.56,6.25,34,30.67,9
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,25,255,20,9,20,,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,36.33,494.67,20.67,6,22,32.6,3
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,3,3,40,340,20,10,20,23.8,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,4,4,27,3345,40,6,39,32.5,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,5,5,31,550,22,10,22,39.1,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,6,6,26,3730,41,5,41,23.9,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,26.8,3555,38.6,9.75,38.2,26.8,5
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,27.19,3335.06,38.83,11.69,38.25,29.08,36
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,29.67,3334.67,37.33,7.33,37.67,23.9,3
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,27.93,2753.67,35.91,6.7,36.27,25.31,14
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,31.79,881.11,24.16,4.94,23.89,26.43,19
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,30,2155.64,30.64,7.75,31.36,30.97,12
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,30.25,2164.36,31.25,10.18,31.58,30.49,12
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,4,4,29,2051.36,32.43,8.15,32.29,26.55,14
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,30.62,2662.28,35.31,9.14,35.24,27.32,29
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,30.58,2741.44,36.27,10.53,35.69,27.6,48
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,30.6,2920.12,36.65,10,36.46,27.31,107
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,30.61,3193.53,37.94,10.34,37.81,27.6,574
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,30.93,3303.61,38.73,10.94,38.65,27.18,5381
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,30.78,3344.96,39.07,10.83,38.65,27.3,92
11,November,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,31.82,2946,38.36,8.45,38,25.87,11
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,0,0,32,454,20,6,20,30.5,1
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,1,1,32.31,592.62,22.25,5,22.12,31.6,16
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,2,2,28,430,22,5,22,38.1,1
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,3,3,27,369,17,,20,17.7,1
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,4,4,26,3610,40,8,37,36.9,1
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,5,5,33.5,560,25.5,6.5,22.5,32.4,2
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,6,6,37,2380,35,9,35,28.7,1
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,7,7,28.5,1720,30.5,5.5,30.5,27.7,2
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,8,8,34.8,3500.4,37.8,13,37.8,27.8,5
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,9,9,31.81,2985.85,36.92,11.08,37.19,27.26,26
11,November,1,In Hospital,2,Vaginal after previous c-section,2,Breech,99,Unknown or Not Stated,25,655,26,9,22,39.1,1
11,November,1,In Hospital,2,Vaginal after previous c-section,3,Other,0,0,33,245,19,2,18,30.3,1
11,November,1,In Hospital,2,Vaginal after previous c-section,3,Other,1,1,31.5,287,20.5,2,20.5,28.5,2
11,November,1,In Hospital,2,Vaginal after previous c-section,3,Other,7,7,31.5,3340,39,15.5,39.5,31.7,2
11,November,1,In Hospital,2,Vaginal after previous c-section,3,Other,8,8,32.75,3626.5,40,9,38.25,32.15,4
11,November,1,In Hospital,2,Vaginal after previous c-section,3,Other,9,9,30.65,3037.55,37.68,10.8,37.94,26.35,31
11,November,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,2,2,37,410,21,5,21,28.2,1
11,November,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,30.83,3347.75,39.75,9.9,38.92,27.8,12
11,November,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,24,3060,38,0,38,,1
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,0,0,27.39,2385.1,35.11,8.68,34.45,26.07,44
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,1,1,29.48,2279.96,34.2,9.21,33.45,28.59,127
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,2,2,28.53,2731.04,36.27,10.71,36.11,28.34,122
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,3,3,29.45,2615.6,35.46,10.04,35.24,29.41,162
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,4,4,28.22,2593.68,35.59,9.87,35.38,29.8,218
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,5,5,28.69,2772.79,36.62,10.93,36.26,29.66,372
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,6,6,28.92,2713.7,36.05,10.66,35.9,29.44,685
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,7,7,28.84,2792.62,36.44,10.8,36.21,29.42,1505
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,8,8,29.06,3015.46,37.48,11.32,37.26,29.25,6333
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,9,9,29.44,3274.02,38.61,11.87,38.44,28.61,35888
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,10,10,28.93,3368.02,38.9,11.94,38.68,29.12,655
11,November,1,In Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,30.64,2744.1,36.18,11.19,36.15,28.89,117
11,November,1,In Hospital,3,Primary C-section,2,Breech,0,0,23.75,1768.75,31.5,3.67,31,32.7,4
11,November,1,In Hospital,3,Primary C-section,2,Breech,1,1,27.56,1520.78,29.76,8.14,29.93,27.76,45
11,November,1,In Hospital,3,Primary C-section,2,Breech,2,2,28.57,1445.75,29.5,7.79,29.25,27.18,28
11,November,1,In Hospital,3,Primary C-section,2,Breech,3,3,30.3,1699.42,31.25,8.97,30.95,28.87,40
11,November,1,In Hospital,3,Primary C-section,2,Breech,4,4,29.21,1789.67,31.6,7.46,31.14,30.18,63
11,November,1,In Hospital,3,Primary C-section,2,Breech,5,5,28.31,1806.76,32,9.44,31.57,29.28,91
11,November,1,In Hospital,3,Primary C-section,2,Breech,6,6,29.54,1939.59,32.09,8.74,31.84,29.22,207
11,November,1,In Hospital,3,Primary C-section,2,Breech,7,7,29.46,2111.81,33.5,9.08,33.06,28.63,393
11,November,1,In Hospital,3,Primary C-section,2,Breech,8,8,29.92,2531.2,35.47,10.7,35.3,28.34,1379
11,November,1,In Hospital,3,Primary C-section,2,Breech,9,9,30.23,2995.33,37.62,11.63,37.47,27.23,6783
11,November,1,In Hospital,3,Primary C-section,2,Breech,10,10,28.66,3105.2,38.07,11.43,37.88,26.65,117
11,November,1,In Hospital,3,Primary C-section,2,Breech,99,Unknown or Not Stated,31.94,2609.69,36.59,10.25,36.12,28.74,17
11,November,1,In Hospital,3,Primary C-section,3,Other,0,0,27.5,1342,27.5,3.5,27.5,27.6,2
11,November,1,In Hospital,3,Primary C-section,3,Other,1,1,29.86,1672.29,29.57,7.83,30,28.92,7
11,November,1,In Hospital,3,Primary C-section,3,Other,2,2,28.83,1989.17,30.67,7.17,31.17,35.57,6
11,November,1,In Hospital,3,Primary C-section,3,Other,3,3,29.71,2438.43,33.29,9.5,34.14,30.72,7
11,November,1,In Hospital,3,Primary C-section,3,Other,4,4,29.17,2111.83,34.25,9.67,33,28.29,12
11,November,1,In Hospital,3,Primary C-section,3,Other,5,5,27.73,2525.2,34.87,9.36,34.73,30.63,15
11,November,1,In Hospital,3,Primary C-section,3,Other,6,6,30.21,2211.83,33.38,8.91,33.46,31.59,24
11,November,1,In Hospital,3,Primary C-section,3,Other,7,7,29.66,2280.41,34.34,10.02,34.12,32.26,59
11,November,1,In Hospital,3,Primary C-section,3,Other,8,8,29.49,2625.63,36.11,11.14,35.77,28.93,184
11,November,1,In Hospital,3,Primary C-section,3,Other,9,9,30.41,3165.71,38.17,11.66,38,28.52,795
11,November,1,In Hospital,3,Primary C-section,3,Other,10,10,27.87,3519.03,38.97,12.69,38.97,29.97,30
11,November,1,In Hospital,3,Primary C-section,3,Other,99,Unknown or Not Stated,27.33,2178.33,32.67,14.33,32.67,28.5,3
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,0,0,22,3827,31,5,29,26.4,1
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,1,1,26.25,2165.5,36,9.25,36.25,25.35,4
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,2,2,27,1077,29,11,30,23.6,1
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,4,4,33.5,3631,39.5,14,39,29.65,2
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,5,5,34.6,2249.4,32.2,7,32,28.16,5
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,6,6,30.2,2674,37.6,10,36.6,23.46,5
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,7,7,32.39,2881.94,36.39,11.28,35.72,27.99,18
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,8,8,28.45,2835.71,36.58,9.87,36.1,30.35,31
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,9,9,29.5,3292.56,38.72,13,38.54,29.24,210
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,10,10,21,3600,37,12,40,32.3,1
11,November,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,40,3487,39,17,39,21.9,1
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,0,0,29.92,2421.92,33.54,8.36,33.62,33.34,13
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,1,1,28.73,2407.96,34.07,8.93,33.37,28.15,30
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,2,2,30.92,2739.05,35.43,9.5,35.22,32.23,60
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,3,3,30.76,2377.16,34,9.11,33.73,30.05,55
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,4,4,31.46,2766.21,35.56,9.98,35.31,31.88,87
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,5,5,30.71,2678.17,35.53,9.92,35.23,32.04,122
