Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
7.0,27,1,2,4,37.0,1475.0,16.0,33.0,27.0,1
7.0,27,1,2,6,24.5,3770.0,27.0,38.0,26.0,2
7.0,27,1,2,7,35.5,3597.0,16.0,38.0,25.07,4
7.0,27,1,2,8,33.5,3010.12,12.62,36.44,28.36,16
7.0,27,1,2,9,33.54,3285.46,13.56,37.92,27.86,134
7.0,27,1,2,10,33.8,3654.2,13.6,39.0,26.4,5
8.0,27,1,2,7,37.0,3520.0,11.0,38.0,23.0,1
8.0,27,1,2,8,31.5,3330.0,10.5,39.0,24.1,2
8.0,27,1,2,9,35.86,3535.14,14.93,38.0,28.09,14
1.0,28,1,2,5,33.0,2948.0,14.0,37.0,28.9,1
1.0,28,1,2,6,33.0,3445.33,10.0,36.67,40.8,3
1.0,28,1,2,7,35.0,3521.5,10.5,36.75,32.3,4
1.0,28,1,2,8,32.92,3421.0,15.23,37.15,29.95,13
1.0,28,1,2,9,33.27,3416.39,14.38,37.81,30.19,75
1.0,28,1,2,10,37.5,3626.0,14.0,38.0,29.0,2
2.0,28,1,2,5,35.0,2052.5,7.0,30.5,32.65,2
2.0,28,1,2,6,27.56,3315.0,11.22,36.33,27.94,9
2.0,28,1,2,7,21.2,2701.0,15.4,35.8,28.2,5
2.0,28,1,2,8,29.25,3331.64,13.23,36.94,29.9,36
2.0,28,1,2,9,28.6,3321.06,13.04,37.16,30.2,144
2.0,28,1,2,10,21.0,2560.0,0.0,38.0,22.5,1
3.0,28,1,2,0,40.0,3289.0,8.0,34.0,31.9,1
3.0,28,1,2,1,22.0,927.5,6.0,25.5,30.85,2
3.0,28,1,2,2,30.0,2230.0,12.5,34.5,28.0,2
3.0,28,1,2,3,21.0,690.0,5.0,23.0,36.8,1
3.0,28,1,2,5,31.2,2696.6,8.8,33.8,29.5,5
3.0,28,1,2,6,26.89,3060.89,13.0,35.56,36.57,9
3.0,28,1,2,7,29.45,3080.0,12.3,35.15,33.44,20
3.0,28,1,2,8,28.39,3252.17,11.63,36.22,31.1,92
3.0,28,1,2,9,29.33,3345.56,13.2,37.51,31.69,351
3.0,28,1,2,10,30.57,3430.43,14.43,37.43,35.59,7
3.0,28,1,2,99,36.0,4120.0,14.0,37.0,42.6,1
4.0,28,1,2,1,27.0,680.0,5.5,24.5,22.4,2
4.0,28,1,2,2,30.25,2901.5,8.75,33.5,41.1,4
4.0,28,1,2,3,29.4,2495.6,12.25,33.8,33.24,5
4.0,28,1,2,4,32.0,3810.0,12.0,34.0,32.45,2
4.0,28,1,2,5,30.83,3441.17,11.83,34.5,38.05,6
4.0,28,1,2,6,28.55,3374.45,11.6,35.91,29.85,11
4.0,28,1,2,7,30.47,3083.13,14.47,35.6,30.87,15
4.0,28,1,2,8,30.2,3222.61,13.35,36.44,30.61,61
4.0,28,1,2,9,30.14,3322.06,12.95,37.43,31.98,316
4.0,28,1,2,10,30.29,2808.57,16.43,36.14,31.87,7
5.0,28,1,2,0,36.0,5650.0,15.0,37.0,27.5,1
5.0,28,1,2,1,37.0,1583.5,8.5,28.5,27.1,2
5.0,28,1,2,3,36.5,2042.5,15.0,32.0,40.45,2
5.0,28,1,2,4,27.5,4337.5,16.5,37.0,40.35,2
5.0,28,1,2,5,26.0,3771.0,16.0,37.0,28.5,1
5.0,28,1,2,6,27.5,3764.0,14.5,37.5,30.5,2
5.0,28,1,2,7,34.44,3164.33,12.56,36.33,35.24,9
5.0,28,1,2,8,31.52,3729.52,13.95,37.14,30.11,21
5.0,28,1,2,9,30.8,3440.85,13.64,37.61,31.58,123
5.0,28,1,2,10,38.5,3707.0,12.5,38.5,27.75,2
6.0,28,1,2,2,34.5,3685.5,12.0,38.0,37.4,2
6.0,28,1,2,3,32.0,2466.0,18.0,37.0,29.9,1
6.0,28,1,2,4,30.0,5050.0,13.0,39.0,35.5,1
6.0,28,1,2,6,34.5,3219.5,10.5,35.0,33.3,2
6.0,28,1,2,7,31.22,2763.0,15.33,34.56,27.79,9
6.0,28,1,2,8,33.21,3069.97,13.88,36.61,28.37,33
6.0,28,1,2,9,32.9,3425.52,13.85,37.8,28.45,269
6.0,28,1,2,10,30.33,3349.0,15.33,37.67,27.5,3
7.0,28,1,2,5,38.5,3197.0,10.0,36.0,19.75,2
7.0,28,1,2,6,37.5,2314.0,18.0,29.5,34.5,2
7.0,28,1,2,7,30.75,3786.25,13.5,36.75,33.27,4
7.0,28,1,2,8,35.47,3281.65,12.59,37.0,28.04,17
7.0,28,1,2,9,33.38,3328.43,13.99,37.78,28.13,121
7.0,28,1,2,10,35.5,3817.0,7.0,38.0,32.45,2
8.0,28,1,2,4,29.0,2945.0,11.0,39.0,24.5,1
8.0,28,1,2,5,35.0,4508.0,12.0,34.0,37.9,1
8.0,28,1,2,7,38.0,1588.0,6.0,30.0,29.0,1
8.0,28,1,2,8,31.4,2947.2,11.2,37.2,26.34,5
8.0,28,1,2,9,34.84,3374.57,13.49,38.14,27.86,37
8.0,28,1,2,10,30.5,2870.0,17.5,39.0,23.75,2
1.0,29,1,2,3,39.0,3070.0,0.0,38.0,30.2,1
1.0,29,1,2,5,38.0,4111.0,10.0,34.0,32.9,1
1.0,29,1,2,6,26.33,3553.0,8.0,37.33,29.27,3
1.0,29,1,2,7,32.25,4111.0,12.25,37.25,26.82,4
1.0,29,1,2,8,35.14,3152.57,10.17,35.86,25.63,7
1.0,29,1,2,9,34.74,3496.01,13.62,37.64,29.67,69
2.0,29,1,2,0,18.0,3033.0,10.0,37.0,20.0,1
2.0,29,1,2,1,24.0,1361.0,5.0,29.0,25.5,1
2.0,29,1,2,2,27.0,590.0,0.0,23.0,25.7,1
2.0,29,1,2,4,38.0,1505.0,11.5,36.0,37.5,2
2.0,29,1,2,5,29.67,2927.67,23.0,36.67,26.5,3
2.0,29,1,2,6,38.0,3969.0,9.0,36.0,35.9,1
2.0,29,1,2,7,34.67,2927.33,11.6,35.33,31.78,6
2.0,29,1,2,8,27.34,3422.52,12.48,37.34,30.31,29
2.0,29,1,2,9,29.46,3346.57,12.66,37.68,30.39,136
2.0,29,1,2,99,39.0,3259.0,10.0,37.0,36.6,1
3.0,29,1,2,2,39.0,5170.0,10.0,37.0,43.8,1
3.0,29,1,2,3,24.33,1393.33,5.0,26.33,32.23,3
3.0,29,1,2,4,33.0,2600.0,7.67,34.0,33.77,3
3.0,29,1,2,5,29.8,2749.5,12.5,34.5,27.18,10
3.0,29,1,2,6,27.0,2110.2,15.0,32.0,39.84,5
3.0,29,1,2,7,27.94,3084.65,15.65,36.18,32.95,17
3.0,29,1,2,8,29.6,3181.25,11.9,36.41,30.9,82
3.0,29,1,2,9,29.24,3401.73,12.96,37.48,30.95,312
3.0,29,1,2,10,29.5,3289.25,14.0,38.75,28.92,4
3.0,29,1,2,99,27.0,4029.5,9.5,37.5,27.15,2
4.0,29,1,2,1,35.0,320.0,5.0,21.0,30.3,1
4.0,29,1,2,3,29.67,4729.33,8.0,37.0,33.13,3
4.0,29,1,2,4,23.5,2510.0,10.0,33.5,26.95,2
4.0,29,1,2,5,28.5,1731.5,5.5,32.0,34.4,2
4.0,29,1,2,6,30.0,2711.67,11.83,32.5,35.5,6
4.0,29,1,2,7,28.21,3088.0,13.95,34.58,28.89,19
4.0,29,1,2,8,26.82,3281.52,14.14,36.65,31.99,60
4.0,29,1,2,9,29.79,3352.89,14.16,37.48,31.03,285
4.0,29,1,2,10,35.33,4039.0,17.33,38.33,34.2,3
5.0,29,1,2,1,36.0,2130.0,12.0,33.0,38.1,1
5.0,29,1,2,4,32.0,2240.5,6.5,33.5,25.3,2
5.0,29,1,2,5,28.0,2735.5,12.5,33.5,28.45,2
5.0,29,1,2,6,27.5,2733.5,13.25,34.75,30.2,4
5.0,29,1,2,7,29.56,3177.0,14.0,36.67,30.48,9
5.0,29,1,2,8,30.6,3511.05,13.45,36.6,31.71,20
5.0,29,1,2,9,32.13,3354.7,13.28,37.36,30.28,129
5.0,29,1,2,10,32.33,3242.67,17.33,38.33,28.6,3
6.0,29,1,2,4,29.0,3560.0,6.0,35.0,36.8,1
6.0,29,1,2,5,39.5,2375.0,14.0,33.0,30.25,2
6.0,29,1,2,6,29.67,3588.33,11.67,35.67,27.0,3
6.0,29,1,2,7,31.45,2936.0,11.45,35.55,27.35,11
6.0,29,1,2,8,33.53,3239.06,13.54,36.78,29.83,36
6.0,29,1,2,9,32.31,3398.34,13.99,37.6,28.47,240
6.0,29,1,2,10,31.5,3618.0,14.17,37.67,23.75,6
7.0,29,1,2,6,36.0,2211.0,5.0,34.0,19.8,1
7.0,29,1,2,7,34.25,3090.75,15.0,38.5,24.7,4
7.0,29,1,2,8,32.64,3438.0,12.91,36.82,28.12,22
7.0,29,1,2,9,34.21,3326.89,13.34,37.97,27.41,101
7.0,29,1,2,10,28.0,4135.0,14.0,38.0,20.8,1
8.0,29,1,2,7,31.0,2951.0,21.0,33.0,23.2,1
8.0,29,1,2,8,34.2,3378.0,16.4,38.0,29.04,5
8.0,29,1,2,9,35.15,3516.93,12.93,38.59,25.92,27
1.0,30,1,2,1,42.0,3020.0,12.0,38.0,23.0,1
1.0,30,1,2,3,39.0,3970.0,15.5,36.5,34.8,2
1.0,30,1,2,5,37.0,1675.0,0.0,32.0,21.9,1
1.0,30,1,2,6,36.0,2720.0,5.0,36.0,25.5,1
1.0,30,1,2,7,36.0,3530.0,15.0,36.0,29.9,1
1.0,30,1,2,8,32.41,3567.45,12.76,37.32,29.29,22
1.0,30,1,2,9,33.86,3391.81,13.08,37.36,29.53,110
1.0,30,1,2,10,25.67,3165.67,9.33,38.0,23.6,3
2.0,30,1,2,0,39.0,3997.0,16.0,39.0,39.3,1
2.0,30,1,2,1,28.0,1930.0,24.0,39.0,29.0,1
2.0,30,1,2,2,33.5,3096.5,13.0,37.5,25.55,2
2.0,30,1,2,3,19.0,2280.0,16.0,36.0,25.0,1
2.0,30,1,2,4,36.0,794.0,9.0,29.0,19.9,1
2.0,30,1,2,6,24.62,2694.25,10.88,34.0,33.59,8
2.0,30,1,2,7,30.25,3305.69,9.47,35.25,32.27,16
2.0,30,1,2,8,27.96,3177.94,11.09,36.2,29.37,70
2.0,30,1,2,9,29.86,3365.31,12.69,37.47,29.26,310
2.0,30,1,2,10,30.67,3716.67,22.0,37.67,28.3,3
3.0,30,1,2,0,28.0,4026.0,12.0,38.0,41.2,1
3.0,30,1,2,1,26.25,2042.75,6.25,30.75,29.4,4
3.0,30,1,2,2,34.5,3400.0,14.5,37.0,34.05,2
3.0,30,1,2,4,29.2,2735.2,14.0,34.8,34.86,5
3.0,30,1,2,5,29.5,2939.2,7.1,34.5,28.83,10
3.0,30,1,2,6,25.75,3028.36,11.44,35.46,28.83,28
3.0,30,1,2,7,27.82,2931.09,12.12,35.18,29.12,34
3.0,30,1,2,8,28.34,3165.68,12.05,36.11,31.11,114
3.0,30,1,2,9,29.6,3363.36,12.52,37.45,29.92,616
3.0,30,1,2,10,29.5,3545.79,12.07,37.71,29.1,14
3.0,30,1,2,99,32.0,2456.8,8.6,29.4,23.26,5
4.0,30,1,2,1,29.67,2707.33,10.0,34.67,24.13,3
4.0,30,1,2,2,28.0,2597.5,10.5,31.0,26.5,2
4.0,30,1,2,4,24.25,2768.0,9.5,33.5,26.7,4
4.0,30,1,2,5,28.89,3196.67,12.0,34.33,31.28,9
4.0,30,1,2,6,25.71,3177.14,12.29,36.14,28.13,7
4.0,30,1,2,7,30.7,3270.7,13.95,35.8,31.41,20
4.0,30,1,2,8,29.75,3258.98,12.63,36.28,31.89,128
4.0,30,1,2,9,29.75,3410.19,13.76,37.68,30.84,467
4.0,30,1,2,10,32.22,3458.67,13.11,38.0,31.03,9
4.0,30,1,2,99,27.0,3702.33,11.0,35.0,35.53,3
5.0,30,1,2,1,35.0,4223.0,13.0,37.0,51.7,1
5.0,30,1,2,3,40.0,3887.0,17.0,37.0,39.3,1
5.0,30,1,2,4,28.5,3030.5,12.5,36.0,24.75,2
5.0,30,1,2,5,39.0,2260.0,18.0,34.0,20.9,1
5.0,30,1,2,6,32.4,3840.4,12.75,38.0,26.18,5
5.0,30,1,2,7,33.06,3155.22,12.22,35.72,30.99,18
5.0,30,1,2,8,30.83,3280.09,11.29,36.06,32.73,35
5.0,30,1,2,9,31.6,3307.77,13.63,37.29,31.56,213
5.0,30,1,2,10,34.0,3352.67,13.33,37.67,41.33,3
6.0,30,1,2,1,24.0,2850.0,12.0,34.0,34.4,1
6.0,30,1,2,2,31.0,3992.5,8.0,38.5,22.45,2
6.0,30,1,2,3,23.0,3220.0,12.0,37.0,25.8,1
6.0,30,1,2,4,31.0,2188.5,5.5,33.5,34.0,2
6.0,30,1,2,5,31.22,3137.89,13.89,35.44,29.34,9
6.0,30,1,2,6,31.89,2830.56,13.0,33.89,27.36,9
6.0,30,1,2,7,32.29,3428.64,11.64,36.14,27.91,14
6.0,30,1,2,8,31.13,3461.39,13.09,37.17,28.62,69
6.0,30,1,2,9,32.74,3464.76,13.61,37.85,28.63,432
6.0,30,1,2,10,30.5,4039.5,13.5,38.5,32.5,2
7.0,30,1,2,2,43.0,2710.0,14.0,39.0,21.3,1
7.0,30,1,2,4,31.0,3540.0,11.0,39.0,25.8,1
7.0,30,1,2,5,35.5,2693.5,4.5,33.5,33.8,2
7.0,30,1,2,6,30.33,3352.67,10.67,35.67,22.83,3
7.0,30,1,2,7,35.0,4144.67,10.67,38.33,27.4,3
7.0,30,1,2,8,32.41,3282.08,13.05,36.59,27.43,37
7.0,30,1,2,9,33.8,3460.54,13.51,37.99,27.96,196
7.0,30,1,2,10,33.67,3095.67,13.5,38.0,28.6,3
8.0,30,1,2,6,34.5,2950.0,23.0,36.0,23.5,2
8.0,30,1,2,8,35.78,3232.67,12.67,38.0,24.38,9
8.0,30,1,2,9,34.27,3375.12,12.79,38.21,25.74,56
8.0,30,1,2,10,35.0,3637.5,12.5,38.5,23.7,2
1.0,31,1,2,7,33.0,5018.0,17.0,39.0,28.3,1
1.0,31,1,2,8,31.45,3567.91,10.4,36.73,32.41,11
1.0,31,1,2,9,33.46,3517.38,14.32,37.62,29.52,52
1.0,31,1,2,10,25.0,3969.0,20.0,37.0,35.6,1
2.0,31,1,2,2,24.0,3033.0,19.0,37.0,42.6,1
2.0,31,1,2,5,25.67,4028.33,13.67,37.0,32.53,3
2.0,31,1,2,6,27.0,3464.0,13.0,34.5,39.6,2
2.0,31,1,2,7,29.0,3621.2,7.75,37.0,32.36,5
2.0,31,1,2,8,27.58,3258.38,11.19,36.92,31.99,26
2.0,31,1,2,9,28.21,3362.37,12.55,37.25,30.93,142
2.0,31,1,2,10,33.0,3562.5,13.5,37.5,25.4,2
3.0,31,1,2,0,24.33,3626.67,14.0,36.67,27.57,3
3.0,31,1,2,2,25.0,2876.33,9.67,35.67,34.4,3
3.0,31,1,2,3,26.0,2685.0,12.0,32.0,30.1,2
3.0,31,1,2,4,31.0,2201.67,12.33,29.0,40.0,3
3.0,31,1,2,5,28.0,1647.67,22.33,31.67,37.6,3
3.0,31,1,2,6,30.12,3233.0,13.25,35.75,33.62,8
3.0,31,1,2,7,27.81,3258.62,11.21,36.31,25.78,16
3.0,31,1,2,8,28.24,3404.07,12.09,36.67,31.51,76
3.0,31,1,2,9,29.12,3340.07,12.85,37.58,31.05,276
3.0,31,1,2,10,24.71,3353.29,9.86,38.29,29.23,7
4.0,31,1,2,0,36.0,3374.0,10.0,38.0,32.8,1
4.0,31,1,2,1,31.0,2212.5,7.5,29.5,32.55,2
4.0,31,1,2,2,33.0,610.0,0.0,23.0,28.1,1
4.0,31,1,2,3,29.0,2211.0,8.0,34.0,27.4,1
4.0,31,1,2,4,27.33,2766.67,11.0,36.67,23.63,3
4.0,31,1,2,5,23.75,3261.75,17.0,36.0,31.6,4
4.0,31,1,2,6,28.14,2737.0,13.57,34.29,30.51,7
4.0,31,1,2,7,31.6,3143.45,12.89,35.85,35.23,20
4.0,31,1,2,8,31.49,3301.97,12.86,36.81,29.89,59
4.0,31,1,2,9,29.54,3332.1,13.5,37.34,30.45,274
4.0,31,1,2,10,30.0,3135.67,13.67,36.33,37.63,3
4.0,31,1,2,99,27.5,2374.5,3.5,35.0,28.15,2
5.0,31,1,2,1,25.0,1760.0,17.0,33.0,25.9,1
5.0,31,1,2,3,37.0,1842.0,4.0,37.0,39.0,1
5.0,31,1,2,4,33.0,2410.0,5.0,32.0,31.6,1
5.0,31,1,2,5,26.0,3019.5,11.0,34.5,24.55,2
5.0,31,1,2,6,25.0,4020.0,9.0,37.0,20.7,1
5.0,31,1,2,7,30.29,3225.57,13.14,35.71,28.27,7
5.0,31,1,2,8,31.45,3258.34,14.34,36.21,30.83,29
5.0,31,1,2,9,31.91,3419.96,13.52,37.37,30.76,116
5.0,31,1,2,10,27.0,4337.0,11.0,39.0,30.0,1
6.0,31,1,2,0,26.0,3400.0,13.0,34.0,20.4,1
6.0,31,1,2,3,35.0,3274.0,11.5,36.0,39.4,2
6.0,31,1,2,4,31.0,2750.0,12.0,39.0,30.1,1
6.0,31,1,2,5,34.33,3494.0,9.67,35.67,30.97,3
6.0,31,1,2,6,33.75,2554.25,18.75,35.5,35.67,4
6.0,31,1,2,7,31.67,3552.83,10.5,36.67,25.83,6
6.0,31,1,2,8,32.1,3125.37,11.97,36.98,29.69,41
6.0,31,1,2,9,32.5,3468.34,13.95,37.74,28.21,226
6.0,31,1,2,10,32.0,3808.5,12.0,39.0,25.7,2
7.0,31,1,2,3,34.0,4005.0,15.0,39.0,45.7,1
7.0,31,1,2,6,41.0,3935.0,15.0,39.0,43.1,1
7.0,31,1,2,7,30.0,2840.0,10.0,35.0,29.0,1
7.0,31,1,2,8,32.06,3169.78,13.06,36.56,29.55,18
7.0,31,1,2,9,33.12,3414.97,13.68,37.94,27.61,122
7.0,31,1,2,10,36.0,3487.0,11.0,39.0,26.8,1
8.0,31,1,2,8,32.5,3062.25,14.75,37.0,24.48,4
8.0,31,1,2,9,33.38,3323.21,13.5,37.91,26.76,34
8.0,31,1,2,10,29.0,3090.0,9.0,39.0,27.5,1
1.0,32,1,2,0,40.0,5135.0,21.0,38.0,43.6,1
1.0,32,1,2,4,46.0,2041.0,14.0,32.0,36.6,1
1.0,32,1,2,6,40.0,4670.0,0.0,39.0,38.3,1
1.0,32,1,2,7,32.0,4026.0,16.0,38.0,21.8,1
1.0,32,1,2,8,33.18,3648.36,11.27,37.91,29.87,11
1.0,32,1,2,9,34.2,3464.59,14.0,37.57,28.94,51
1.0,32,1,2,10,33.0,3338.0,13.0,40.0,30.3,1
2.0,32,1,2,2,21.0,5060.0,10.0,39.0,29.9,1
2.0,32,1,2,4,26.5,3399.0,12.5,35.0,32.2,2
2.0,32,1,2,5,32.0,2645.0,15.5,35.5,29.75,2
2.0,32,1,2,6,30.0,2409.0,14.0,36.0,25.25,2
2.0,32,1,2,7,23.67,2143.33,4.67,32.67,28.63,3
2.0,32,1,2,8,26.8,3521.87,15.93,37.67,32.0,30
2.0,32,1,2,9,27.99,3378.44,13.19,37.79,30.38,99
2.0,32,1,2,10,33.0,3742.0,6.0,39.0,46.4,1
3.0,32,1,2,1,22.0,2375.0,11.5,34.0,24.85,2
3.0,32,1,2,2,28.33,1660.0,8.33,29.0,25.43,3
3.0,32,1,2,3,35.0,3799.0,10.0,36.0,30.2,1
3.0,32,1,2,4,27.0,3946.0,14.5,36.0,28.5,2
3.0,32,1,2,5,32.5,2904.25,12.88,35.5,29.84,8
3.0,32,1,2,6,29.25,2654.5,13.75,33.5,28.32,4
3.0,32,1,2,7,26.06,3366.12,12.12,36.5,33.36,16
3.0,32,1,2,8,27.61,3376.0,12.66,36.95,31.55,77
3.0,32,1,2,9,28.9,3396.2,13.25,37.43,31.26,308
3.0,32,1,2,10,27.83,3421.83,11.5,36.5,30.48,6
3.0,32,1,2,99,24.0,3827.0,10.0,39.0,25.8,1
4.0,32,1,2,0,19.0,4508.0,19.0,38.0,31.6,1
4.0,32,1,2,2,30.0,3204.0,22.0,38.0,27.3,1
4.0,32,1,2,3,30.0,5270.0,11.0,34.0,40.3,1
4.0,32,1,2,4,30.0,3992.0,11.0,39.0,23.5,1
4.0,32,1,2,5,32.0,2255.0,8.0,32.0,23.6,1
4.0,32,1,2,6,27.78,2745.22,10.12,34.89,29.26,9
4.0,32,1,2,7,29.67,3430.5,13.09,35.75,32.58,12
4.0,32,1,2,8,28.6,3509.52,14.26,36.63,31.78,73
4.0,32,1,2,9,30.15,3461.89,14.09,37.48,31.24,301
4.0,32,1,2,10,32.0,3458.0,13.0,36.0,32.35,2
4.0,32,1,2,99,23.0,3395.0,8.0,41.0,28.2,1
5.0,32,1,2,2,26.0,2930.0,9.0,35.0,26.3,1
5.0,32,1,2,3,29.0,1730.0,13.0,31.0,21.0,1
5.0,32,1,2,4,31.67,3808.33,15.67,36.67,31.57,3
5.0,32,1,2,5,32.0,3508.5,11.0,36.0,42.4,2
5.0,32,1,2,6,27.75,3750.75,13.0,36.25,26.85,4
5.0,32,1,2,7,31.57,3108.86,16.14,34.86,32.07,7
5.0,32,1,2,8,30.86,3305.59,15.36,36.41,30.39,22
5.0,32,1,2,9,31.47,3608.72,13.73,37.82,31.19,116
5.0,32,1,2,10,31.0,3373.0,13.75,38.75,33.67,4
6.0,32,1,2,2,34.5,3409.0,14.5,37.0,33.0,2
6.0,32,1,2,3,33.0,880.0,3.0,27.0,25.8,1
6.0,32,1,2,5,23.0,4054.0,6.0,37.0,33.8,1
6.0,32,1,2,7,32.43,2920.0,11.5,35.14,25.94,7
6.0,32,1,2,8,31.62,3252.87,14.61,36.18,28.45,45
6.0,32,1,2,9,31.86,3556.14,13.42,37.88,28.08,232
6.0,32,1,2,10,32.33,3047.67,12.67,39.33,20.53,3
6.0,32,1,2,99,34.5,3400.5,22.5,39.0,21.5,2
7.0,32,1,2,2,27.0,680.0,4.0,24.0,25.4,1
7.0,32,1,2,3,30.0,2480.0,35.0,34.0,44.2,1
7.0,32,1,2,5,32.33,2811.67,15.0,37.33,27.2,3
7.0,32,1,2,7,36.0,3062.0,17.75,35.25,36.23,4
7.0,32,1,2,8,32.86,3579.76,11.76,37.1,26.3,21
7.0,32,1,2,9,33.38,3348.46,13.88,37.9,25.93,113
7.0,32,1,2,10,34.0,3289.0,15.0,39.0,20.8,1
8.0,32,1,2,5,27.0,3289.0,12.0,37.0,34.2,1
8.0,32,1,2,6,37.0,3479.0,16.0,39.0,30.7,1
8.0,32,1,2,7,34.0,3420.0,12.5,37.5,25.0,2
8.0,32,1,2,8,34.0,3656.17,12.5,38.33,31.87,6
8.0,32,1,2,9,34.56,3225.9,11.09,37.23,25.22,39
8.0,32,1,2,99,39.0,3920.0,12.0,38.0,25.0,1
1.0,33,1,2,6,34.0,2180.0,19.0,36.0,30.5,1
1.0,33,1,2,8,33.9,3398.6,12.33,36.4,31.3,10
1.0,33,1,2,9,32.87,3400.52,12.62,37.63,28.54,52
2.0,33,1,2,2,28.0,5273.0,11.0,38.0,54.8,1
2.0,33,1,2,5,31.0,900.0,5.0,26.0,21.8,1
2.0,33,1,2,6,26.0,2848.25,14.5,34.0,33.67,4
2.0,33,1,2,7,17.5,3467.5,9.0,36.0,23.0,2
2.0,33,1,2,8,28.48,3468.16,11.6,36.24,32.34,25
2.0,33,1,2,9,28.41,3404.7,13.46,37.79,29.77,116
2.0,33,1,2,10,28.0,4190.0,13.0,38.0,30.75,2
2.0,33,1,2,99,20.5,3195.0,10.5,35.5,27.1,2
3.0,33,1,2,1,39.0,1240.0,6.0,28.0,23.0,1
3.0,33,1,2,2,28.0,567.0,2.0,24.0,25.6,1
3.0,33,1,2,3,29.33,2472.67,10.67,32.33,31.03,3
3.0,33,1,2,4,26.33,3693.33,11.67,38.67,29.53,3
3.0,33,1,2,5,25.0,2570.0,10.43,33.57,29.74,7
3.0,33,1,2,6,26.93,3282.93,9.15,36.43,31.5,14
3.0,33,1,2,7,28.24,3294.59,14.19,35.82,30.75,17
3.0,33,1,2,8,28.6,3352.06,11.47,36.67,32.13,72
3.0,33,1,2,9,28.96,3398.81,13.56,37.65,30.47,281
3.0,33,1,2,10,30.29,3514.29,17.0,38.0,24.59,7
3.0,33,1,2,99,25.0,2847.5,6.5,32.5,33.9,2
4.0,33,1,2,1,33.25,3024.0,11.75,33.0,29.05,4
4.0,33,1,2,2,35.0,0.0,6.0,18.0,41.8,1
4.0,33,1,2,4,30.33,2571.67,12.83,31.83,30.35,6
4.0,33,1,2,5,26.33,3855.33,19.0,37.67,37.3,3
4.0,33,1,2,6,30.2,3063.8,10.5,34.4,33.42,5
4.0,33,1,2,7,27.88,2900.69,14.56,35.0,29.18,16
4.0,33,1,2,8,29.62,3407.65,12.2,36.37,31.27,65
4.0,33,1,2,9,29.33,3391.53,13.84,37.64,30.46,250
4.0,33,1,2,10,30.33,4080.67,12.67,39.0,28.87,3
5.0,33,1,2,1,30.0,1230.0,17.0,29.0,38.8,1
5.0,33,1,2,4,29.5,2920.0,11.0,37.0,27.6,2
5.0,33,1,2,5,29.0,2940.0,12.0,37.0,26.6,1
5.0,33,1,2,6,25.0,3596.0,11.0,35.5,22.05,2
5.0,33,1,2,7,24.5,3195.0,16.5,35.0,27.85,2
5.0,33,1,2,8,30.52,2998.19,12.35,35.41,31.9,27
5.0,33,1,2,9,32.05,3561.91,15.13,37.85,29.21,122
5.0,33,1,2,10,29.0,3813.0,12.0,38.0,22.1,2
6.0,33,1,2,5,31.0,3164.2,12.0,36.4,29.78,5
6.0,33,1,2,7,29.93,3393.43,12.79,36.21,28.55,14
6.0,33,1,2,8,31.38,3332.95,14.85,36.18,30.07,39
6.0,33,1,2,9,32.44,3473.07,13.95,38.18,27.47,222
6.0,33,1,2,10,29.0,3433.33,13.33,39.0,25.37,3
7.0,33,1,2,4,28.0,3799.0,19.0,37.0,42.6,1
7.0,33,1,2,6,34.25,3289.5,9.25,35.0,26.8,4
7.0,33,1,2,7,32.5,3335.0,13.0,35.5,31.6,2
7.0,33,1,2,8,34.5,3510.72,14.44,37.67,29.09,18
7.0,33,1,2,9,33.45,3455.24,13.88,38.01,26.69,107
7.0,33,1,2,99,35.5,2203.5,8.0,27.0,27.55,2
8.0,33,1,2,6,33.0,3835.0,16.0,38.0,23.5,1
8.0,33,1,2,7,31.0,3438.0,16.0,37.5,21.1,2
8.0,33,1,2,8,33.78,3226.67,13.44,36.0,27.61,9
8.0,33,1,2,9,35.58,3461.19,13.23,38.35,25.43,31
8.0,33,1,2,10,35.0,3203.0,10.0,38.0,27.5,1
1.0,34,1,2,4,21.0,1899.0,4.0,33.0,33.7,1
1.0,34,1,2,6,39.0,1849.0,10.0,34.0,21.9,1
1.0,34,1,2,7,35.5,2645.25,5.5,34.75,30.88,4
1.0,34,1,2,8,35.67,3695.08,10.83,37.92,30.88,12
1.0,34,1,2,9,32.61,3363.84,13.53,37.18,30.31,56
2.0,34,1,2,2,23.0,3436.0,12.0,37.0,28.3,1
2.0,34,1,2,5,31.5,4708.5,13.5,35.0,35.65,2
2.0,34,1,2,6,30.0,3355.4,15.0,35.8,30.28,5
2.0,34,1,2,7,28.7,3465.2,11.4,36.9,32.67,10
2.0,34,1,2,8,28.43,3471.61,10.74,36.78,29.41,23
2.0,34,1,2,9,28.3,3474.11,13.66,37.71,31.42,119
2.0,34,1,2,10,25.0,3863.0,13.5,38.5,30.25,2
3.0,34,1,2,1,29.5,1318.5,12.0,26.5,36.0,2
