Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
4,25,1,2,6,29.5,3127.25,34.75,8.25,35.75,31.55,4
4,25,1,2,7,28.71,2803,34.86,9.43,34.57,33.59,7
4,25,1,2,8,29.86,3096.09,36.32,14.27,35.73,31.64,22
4,25,1,2,9,31.67,3336.66,38.21,13.61,37.66,31.82,140
4,25,1,2,10,31,3041,39,14,39,48.1,1
5,25,1,2,6,28.67,3301.67,39.67,15,35.67,29.73,3
5,25,1,2,7,31.5,2830,34.5,8,37,35.35,2
5,25,1,2,8,30.31,3251.62,36.85,12.83,36.46,30.52,13
5,25,1,2,9,31.65,3355.57,37.59,13.8,37.7,33.77,54
5,25,1,2,10,28,3288.5,36,6,37.5,27.85,2
6,25,1,2,3,25,4245,41,9,41,29.2,1
6,25,1,2,5,35.5,2343,33.5,11.5,33.5,27.65,2
6,25,1,2,6,37,865,27,3,27,52.5,1
6,25,1,2,7,33.5,3181.62,36.38,11.5,36.25,31.14,8
6,25,1,2,8,31.7,3232.96,37.09,14,37.22,28.25,23
6,25,1,2,9,32.86,3383.2,38.11,13.37,37.82,28.58,102
6,25,1,2,10,29,2990,39,10,39,21.1,1
7,25,1,2,6,31,3288,33,12,33,32.8,1
7,25,1,2,7,28.5,3278.5,34,10.5,36,23.5,2
7,25,1,2,8,33.5,3705.08,37.75,12.58,37.67,28.85,12
7,25,1,2,9,33.83,3424.87,37.91,13.96,37.98,28.62,54
7,25,1,2,10,36,3300,40,7,40,25,1
7,25,1,2,99,28,4090,38,3,38,28.3,1
8,25,1,2,8,30.5,3644.5,39,11.5,39,26.55,2
8,25,1,2,9,35.38,3155.38,36.69,12.38,36.81,27.79,16
,25,1,2,8,45.33,2249,35,15,35,32.03,3
,25,1,2,9,32.71,3275,38.43,13.5,38.14,30.41,7
,25,1,2,99,33,3856,39,6,39,,1
1,26,1,2,8,31,3328.2,36,13.6,35.6,30.64,5
1,26,1,2,9,34.23,3323.09,37.57,14.18,37.51,30.64,35
2,26,1,2,2,43,2995,44,7,37,35.5,1
2,26,1,2,5,28,1970,32,0,32,50.3,1
2,26,1,2,6,31.5,2587.5,36,12.5,35,38.95,2
2,26,1,2,7,28.6,2935.4,35.2,8,36.4,27.9,5
2,26,1,2,8,30.73,3168.73,36.07,12.6,36.27,30.15,15
2,26,1,2,9,30.25,3213.1,37.65,10.64,36.88,32.33,51
3,26,1,2,2,20,3849,33,15,34,30.7,1
3,26,1,2,3,35,4430,38,13,38,25.4,1
3,26,1,2,5,23.5,3218.5,36.75,13,36.25,33.33,4
3,26,1,2,6,32.83,2987.67,35.17,11.83,35.33,33.55,6
3,26,1,2,7,28.44,2951,34.89,11.89,34.56,32.77,9
3,26,1,2,8,28.69,3387.36,36.42,11.42,36.53,32.95,36
3,26,1,2,9,30.43,3418.76,37.91,13.5,37.75,31.49,118
3,26,1,2,10,31,3374,39,15,40,32.3,1
4,26,1,2,4,26,2250,35,15,35,25.6,1
4,26,1,2,5,28,2750,34,14,34,34.3,1
4,26,1,2,6,34.67,2561.67,34,13,32,37.63,3
4,26,1,2,7,29,1646.29,30.57,10.33,30.29,29.69,7
4,26,1,2,8,28.84,3361.21,36,12.47,35.89,31.53,19
4,26,1,2,9,30.39,3380.59,37.91,13.08,37.31,32.93,100
4,26,1,2,10,34.5,3317.5,39.5,8,39.5,31.3,2
4,26,1,2,99,35,2255,32,0,32,32.7,1
5,26,1,2,5,35.5,3005,37.5,9,37,25.75,2
5,26,1,2,6,30.5,3527,37.5,17,37.5,30.15,2
5,26,1,2,7,29.5,2547.5,34,14.5,33.5,25.63,6
5,26,1,2,8,36.57,3517.29,36.29,16.57,36.71,31.59,7
5,26,1,2,9,32.49,3257.14,37.49,13.09,37.37,29.31,35
5,26,1,2,10,40,3090,38,14,39,19.8,1
6,26,1,2,3,40,3460,37,15,37,29.5,1
6,26,1,2,6,22,3990,38,12,38,24.3,1
6,26,1,2,7,34.33,3691.67,37.67,23,37,29.2,3
6,26,1,2,8,33.2,3238.27,37.33,13.53,37.73,28.91,15
6,26,1,2,9,32.82,3302.82,38.22,12.74,37.96,28.64,89
7,26,1,2,4,41,2637,34,7,34,28.2,1
7,26,1,2,7,39,2625,35.5,15,35,40.15,2
7,26,1,2,8,33.67,2621.17,35.17,10.33,35.5,27.37,6
7,26,1,2,9,33.79,3196.97,37.87,12.78,38.05,29.13,38
7,26,1,2,10,34.5,3498.5,38.5,13.5,39,29.8,2
8,26,1,2,3,33,3760,38,0,38,30.2,1
8,26,1,2,8,33,3542.33,38.33,15.33,37.67,29.93,3
8,26,1,2,9,36.64,3420.91,38.91,12.18,38.55,25.72,11
,26,1,2,8,21,2400,38,7,36,31.8,1
,26,1,2,9,37,3181.17,38.5,11.5,38.67,27.95,6
1,27,1,2,1,23,2920,34,6,34,22.1,1
1,27,1,2,7,32.67,3280,36,8.33,35,31.27,3
1,27,1,2,8,35,4565,39,17,39,38.9,1
1,27,1,2,9,34.25,3426,37.75,16,37.58,30.69,12
1,27,1,2,10,38,3085,37,9,37,41.8,1
2,27,1,2,3,35,840,27,20,26,31.3,1
2,27,1,2,5,27,2290,35,12,35,27.5,1
2,27,1,2,6,33,3230,35,4,37,36,1
2,27,1,2,7,21,2485,28.5,10.5,30,29.15,2
2,27,1,2,8,30.94,3018.62,36.62,11.19,36.31,30.92,16
2,27,1,2,9,29.59,3357.44,37.56,12.61,37.59,28.94,41
3,27,1,2,1,32.5,2093.5,28,7,28,27.25,2
3,27,1,2,3,38,2193,34,13,34,21.6,1
3,27,1,2,6,27.5,2274.5,34,1,34,27.3,2
3,27,1,2,7,27,3088.5,36.75,15,36.5,27.07,4
3,27,1,2,8,29.24,3658.76,37.24,15.41,37.24,34.49,29
3,27,1,2,9,28.45,3431.69,38.31,12.63,37.81,30.94,110
3,27,1,2,10,19.5,3173.5,36,12,39,30.05,2
4,27,1,2,1,31,570,22,10,22,26.6,1
4,27,1,2,5,34,2980,41,12,38,21.6,1
4,27,1,2,6,26.25,2580.75,34,18,33,35.95,4
4,27,1,2,7,30,3368,37.5,9,37,28.15,2
4,27,1,2,8,30.45,3156.5,37.45,11.45,36.8,33.51,20
4,27,1,2,9,29.4,3448.82,37.36,13.5,37.09,31.67,94
4,27,1,2,10,25.5,2832.5,37,5,37,25.6,2
4,27,1,2,99,23,0,34,10,34,23.7,1
5,27,1,2,3,26,2750,37,22,37,27.8,1
5,27,1,2,6,28,3742,35,12,35,51.2,1
5,27,1,2,7,41,3740,37,22,37,47.7,1
5,27,1,2,8,35.8,3921.8,39,13,39.2,33.24,5
5,27,1,2,9,33.26,3394.49,37.93,14.95,37.7,30.59,43
5,27,1,2,10,32.5,3170,38,11.5,37.5,31.85,2
6,27,1,2,4,28,2600,38,11,38,21.4,1
6,27,1,2,5,34,2830,44,18,39,38.3,1
6,27,1,2,6,35,910,28,10,28,28.4,1
6,27,1,2,7,31,2225,33,9,33,19.3,1
6,27,1,2,8,32.57,3290.36,37.71,13.5,36.71,26.35,14
6,27,1,2,9,32.15,3351.92,38.24,13.68,37.99,27.09,75
6,27,1,2,10,29,4160,40,10,38,23.5,1
7,27,1,2,4,37,1475,36,16,33,27,1
7,27,1,2,6,25,4195,37,14,37,26.5,1
7,27,1,2,7,40,5160,37,14,38,22.7,1
7,27,1,2,8,34.67,3400.17,37.5,11.17,37,27.48,6
7,27,1,2,9,32.84,3329.12,38.12,14.24,37.88,28.08,49
7,27,1,2,10,36,3765,39,15.5,39,33.25,2
8,27,1,2,8,32,3430,39,8,39,23.4,1
8,27,1,2,9,37,3777.6,38.8,17.6,38.6,29.1,5
,27,1,2,8,35.5,1240,29.5,8.5,29,32.25,2
,27,1,2,9,34.5,3116.75,39,12.67,37.25,28.85,4
1,28,1,2,6,42,3009,39,30,39,28.9,1
1,28,1,2,7,34.5,3005,38,8,36,36.3,2
1,28,1,2,8,33.57,3497,38,15.43,37.86,26.74,7
1,28,1,2,9,33.58,3534.04,37.58,15.58,37.83,28.99,24
2,28,1,2,5,33,3283,41,11,37,32.1,1
2,28,1,2,7,17.5,2537.5,39.5,13.5,35,17.9,2
2,28,1,2,8,29.18,3292.55,38.64,8.91,37.27,26.41,11
2,28,1,2,9,29.6,3383.9,37.45,12.8,37.08,31.37,40
3,28,1,2,3,21,690,23,5,23,36.8,1
3,28,1,2,6,26.86,2831.57,35.57,12.86,34.86,33.51,7
3,28,1,2,7,29,2201.8,32.2,10.4,30.8,35.4,5
3,28,1,2,8,29.23,3414.39,37.52,13.41,36.74,33.09,31
3,28,1,2,9,29.08,3345.15,37.63,13.96,37.31,32.14,117
3,28,1,2,10,33,2660,38,21,37,26.3,1
4,28,1,2,1,24,920,28,3,28,19.5,1
4,28,1,2,2,28,3586,39,16,39,35.4,1
4,28,1,2,3,29,1210,30,11,29,24.2,1
4,28,1,2,4,32,4270,34,15,34,37.4,1
4,28,1,2,5,33.5,3906.5,33.5,9.5,33.5,41.25,2
4,28,1,2,6,31.67,3015.67,33.33,11,36,29.47,3
4,28,1,2,7,31.6,2669.8,34.2,13.4,35.6,30.3,5
4,28,1,2,8,30.79,3345.86,36.21,12.43,35.71,32.14,14
4,28,1,2,9,30.36,3311.71,37.39,12.23,37.43,32.65,105
4,28,1,2,10,30.8,2677.6,35.2,18.2,35.2,31.74,5
5,28,1,2,3,34,1350,30,0,30,44.3,1
5,28,1,2,4,25,4706,38,22,37,47,1
5,28,1,2,7,34.5,3686.25,36.75,10,35.25,35.83,4
5,28,1,2,8,31.43,3789,36.71,12.14,36.71,31.91,7
5,28,1,2,9,31,3369.81,37.44,11.83,37.44,33.26,36
6,28,1,2,2,32,3430,39,11,39,33.3,1
6,28,1,2,3,32,2466,40,18,37,29.9,1
6,28,1,2,6,34.5,3219.5,35,10.5,35,33.3,2
6,28,1,2,7,31,3062,37,21,37,22.7,1
6,28,1,2,8,33.25,2899.67,35.75,14.42,35.92,29.48,12
6,28,1,2,9,32.86,3459.63,38.09,14.07,37.81,29.01,81
6,28,1,2,10,33,3420,38,14,38,22.3,1
7,28,1,2,7,29,3338.33,37.33,14,36.67,31.13,3
7,28,1,2,8,36.5,3798.5,37,11.5,36,33,2
7,28,1,2,9,33.91,3342.18,37.93,13.21,37.55,28.96,44
8,28,1,2,5,35,4508,34,12,34,37.9,1
8,28,1,2,7,38,1588,29,6,30,29,1
8,28,1,2,8,35,3244,38.5,10.5,38,30.65,2
8,28,1,2,9,35.4,3335.4,38.47,13.67,38.2,29.18,15
,28,1,2,8,27,3570,38,14,38,31.7,1
,28,1,2,9,36.67,3446.33,38,8.67,38,29.9,3
1,29,1,2,8,35,3068.5,36.25,8.33,35.75,27.92,4
1,29,1,2,9,35.09,3404.04,38.83,13.7,37.91,29.33,23
2,29,1,2,1,24,1361,29,5,29,25.5,1
2,29,1,2,2,27,590,24,0,23,25.7,1
2,29,1,2,4,38,1910,33,8,33,30.6,1
2,29,1,2,5,33.5,3144,42,19,38,28.65,2
2,29,1,2,7,37.33,2698.33,35.67,17,35.67,32.13,3
2,29,1,2,8,27.33,3358.78,37.89,9.56,37.11,28.57,9
2,29,1,2,9,30.21,3330.6,37.08,12.79,37.46,30.76,48
2,29,1,2,99,39,3259,39,10,37,36.6,1
3,29,1,2,3,27,300,22,11,20,27.5,1
3,29,1,2,5,28.67,2931,33.67,12.67,35,24,3
3,29,1,2,6,24.5,1652.75,30.75,14.25,30.5,36.55,4
3,29,1,2,7,29.71,3673.43,37.43,21.29,37.14,32.99,7
3,29,1,2,8,28.97,3306.49,36.89,12.19,36.81,29.59,37
3,29,1,2,9,29.21,3317.8,37.82,12.85,37.32,30.52,109
4,29,1,2,6,34.33,1962.67,32.33,14,30.33,34.17,3
4,29,1,2,7,26.78,2983.67,35.44,14,34.33,26.57,9
4,29,1,2,8,25.47,3488,37.87,13.57,37.2,33.03,15
4,29,1,2,9,29.51,3356.72,37.78,14.02,37.55,31.97,86
4,29,1,2,10,34,4562,37,13,38,34.7,1
5,29,1,2,4,33,1000,31,4,29,23.5,1
5,29,1,2,5,22,3940,33,10,39,27.4,1
5,29,1,2,6,28.33,2621.33,34.67,12,34.67,32.07,3
5,29,1,2,7,29.8,2933,36.2,13.8,36.2,30.14,5
5,29,1,2,8,32.33,3332.5,36.83,11.67,36.33,30.33,6
5,29,1,2,9,32.44,3299.02,37.5,13.45,37.25,29.85,48
6,29,1,2,4,29,3560,35,6,35,36.8,1
6,29,1,2,5,42,3750,37,12,37,29.6,1
6,29,1,2,6,31,2880,39,12,39,25.8,1
6,29,1,2,7,28.67,2896.33,36.67,6.67,35.33,25.47,3
6,29,1,2,8,34.45,3390,36.27,16.27,35.64,29.25,11
6,29,1,2,9,32.95,3306.83,37.61,14.11,37.48,29.65,82
6,29,1,2,10,27,4165,38,19,38,25.7,2
7,29,1,2,7,34.5,3060,41,16.5,39.5,23.15,2
7,29,1,2,8,31.78,3578.78,38.11,12.56,37.44,27.49,9
7,29,1,2,9,35,3309.87,38.07,12.72,37.77,27.63,30
8,29,1,2,8,37,3140,39,16,39,40.2,1
8,29,1,2,9,35.29,3633.14,38.86,12,38.71,26.93,7
,29,1,2,8,35,3465,39,14.5,39,29.6,2
,29,1,2,9,30.5,3467.83,37.83,8,37.67,30.98,6
1,30,1,2,8,32,3519.36,37.45,13.82,37.27,28.24,11
1,30,1,2,9,33.89,3371.5,37.39,12.42,37.32,29.98,44
1,30,1,2,10,32,3827,37,5,38,24,1
2,30,1,2,1,28,1930,41,24,39,29,1
2,30,1,2,6,26,3771.5,37,14,37,28.35,2
2,30,1,2,7,28,2798,36.33,9,33.33,39.8,3
2,30,1,2,8,27.54,3213.29,36.92,10.83,36.67,30.29,24
2,30,1,2,9,31.16,3226.84,37.59,12.28,37.24,28.5,115
2,30,1,2,10,28.5,4020,37.5,24,37.5,30.15,2
3,30,1,2,1,27,3529,35,9,35,29.3,1
3,30,1,2,2,36,3250,36,20,36,26.3,1
3,30,1,2,4,30,2045.5,32.5,18,32.5,34.65,2
3,30,1,2,5,37,4030,37.5,1.5,37.5,20.6,2
3,30,1,2,6,28.25,2652.25,34,8.38,34,26.55,8
3,30,1,2,7,28.78,3169.22,36.22,13.33,35.89,28.43,9
3,30,1,2,8,28.78,3213.58,36.36,12.29,36.33,29.71,36
3,30,1,2,9,29.83,3330.23,37.65,12.68,37.33,29.35,223
3,30,1,2,10,30.67,3381,37.33,10.33,38,24.92,6
3,30,1,2,99,34,4042.5,39.5,10,36.5,20.6,2
4,30,1,2,1,28,2523.5,35.5,10.5,35.5,20.75,2
4,30,1,2,2,37,3565,37,9,34,23.8,1
4,30,1,2,4,23,2313.33,31.67,8,32.33,26.5,3
4,30,1,2,5,29.33,3863,34.33,11.33,33.67,32.9,3
4,30,1,2,6,28.33,3655,40,14.67,37,31.87,3
4,30,1,2,7,27.8,3088.2,34.6,9,34.2,29.28,5
4,30,1,2,8,30.64,3110.49,36.42,12.11,36.16,31.17,45
4,30,1,2,9,29.83,3518.49,37.9,14.15,37.68,30.85,146
4,30,1,2,10,32,3030,38,9.5,38,30,2
4,30,1,2,99,25,4603.5,37,12,37,43.2,2
5,30,1,2,5,39,2260,34,18,34,20.9,1
5,30,1,2,6,32,4000,38,13,38,25.07,3
5,30,1,2,7,34,3328.4,36.2,12.6,35.6,32.35,10
5,30,1,2,8,31.93,3336.21,36.5,10,36.14,34.77,14
5,30,1,2,9,31.56,3295.71,37.03,14.17,36.94,31.2,66
5,30,1,2,10,37,4138,37,13,37,39,1
6,30,1,2,2,38,4490,39,2,39,23,1
6,30,1,2,4,31,2188.5,33,5.5,33.5,34,2
6,30,1,2,5,28,2881.67,35.33,13,35.33,23.73,3
6,30,1,2,6,30,2783,34.2,14.2,34.4,28.14,5
6,30,1,2,7,35,3175,34,9,35,23,1
6,30,1,2,8,31.05,3419.5,37.5,12,37.2,29.4,20
6,30,1,2,9,33.05,3450.5,38.26,14.13,37.89,28.24,137
6,30,1,2,10,30,4280,40,17,39,38.7,1
7,30,1,2,5,35.5,2693.5,34.5,4.5,33.5,33.8,2
7,30,1,2,6,26,1850,30,14,30,23,1
7,30,1,2,7,34.5,4062.5,39,12,39,22.3,2
7,30,1,2,8,32.33,3522.07,36.8,14.87,36.73,25.99,15
7,30,1,2,9,34.56,3451.29,38.64,14.1,38.41,29.29,70
8,30,1,2,6,34.5,2950,36,23,36,23.5,2
8,30,1,2,8,38,3108.67,37.67,19,38,24.33,3
8,30,1,2,9,34.54,3434.54,38.23,12.62,38.08,25.38,13
8,30,1,2,10,40,3760,39,11,39,25.1,1
,30,1,2,6,28,3430,41,4,39,38.1,1
,30,1,2,8,34,2772.5,36,6,35,27.5,2
,30,1,2,9,33.22,3613.11,38,12.78,37.78,31.97,9
,30,1,2,10,38,3320,40,29,40,21,1
1,31,1,2,7,33,5018,39,17,39,28.3,1
1,31,1,2,8,32.33,3416.67,35.33,9,36,26.1,3
1,31,1,2,9,32,3682.64,37.43,14.58,37.64,29.97,14
1,31,1,2,10,25,3969,34,20,37,35.6,1
2,31,1,2,2,24,3033,39,19,37,42.6,1
2,31,1,2,7,28,3285,36.5,12,36.5,30.05,2
2,31,1,2,8,29.5,3663.2,37.6,11.6,37.5,31.29,10
2,31,1,2,9,27.34,3414.94,37.23,11.98,37.3,30.7,47
2,31,1,2,10,36,3770,37,10,38,22.5,1
3,31,1,2,0,23,2730,34,15,34,22.7,1
3,31,1,2,2,27,1890,33,1,33,39,1
3,31,1,2,4,31,2201.67,29.67,12.33,29,40,3
3,31,1,2,5,30,2250,35,49,34,40.3,1
3,31,1,2,6,32.6,3792.6,38.8,10.6,37.4,31.02,5
3,31,1,2,7,26.71,3136.43,36.14,11.14,35.86,25.31,7
3,31,1,2,8,27.87,3318.67,37.07,11.76,36.47,31.95,30
3,31,1,2,9,29.43,3266.74,37.87,13.2,37.32,30.31,91
3,31,1,2,10,26,2778,41,10,38,31.9,1
4,31,1,2,1,29,3750,38,10,37,32.8,1
4,31,1,2,2,33,610,23,0,23,28.1,1
4,31,1,2,3,29,2211,34,8,34,27.4,1
4,31,1,2,4,26,2980,35,7,35,20.5,1
4,31,1,2,5,26,3374,40,30,38,47.1,1
4,31,1,2,6,28,2450,31,16.5,31.5,32.15,2
4,31,1,2,7,32.33,2991.33,37.5,12.83,35.33,32.15,6
4,31,1,2,8,30.92,3068.83,36.5,13,36,30.33,24
4,31,1,2,9,29.91,3245.03,37.65,13.29,37.1,30.46,77
4,31,1,2,10,35,2920,35,10,34,33.1,1
4,31,1,2,99,27.5,2374.5,35,3.5,35,28.15,2
5,31,1,2,3,37,1842,36,4,37,39,1
5,31,1,2,4,33,2410,32,5,32,31.6,1
5,31,1,2,5,26,3019.5,34.5,11,34.5,24.55,2
5,31,1,2,7,27,3737.5,38,21,37.5,26.1,2
5,31,1,2,8,30.67,3286.07,36.87,15.6,36.47,30.45,15
5,31,1,2,9,32.64,3384.91,37,12.16,36.84,31.57,44
5,31,1,2,10,27,4337,39,11,39,30,1
6,31,1,2,3,31,3260,35,9,34,36.8,1
6,31,1,2,5,29,3402,35,13,34,20.5,1
6,31,1,2,6,27,3470,39,12,39,18,1
6,31,1,2,7,30,3853.5,37,10,37,30.15,2
6,31,1,2,8,31.83,2940.44,37.22,13,36.94,30.02,18
6,31,1,2,9,31.92,3544.83,37.85,14.84,37.68,28.9,66
7,31,1,2,6,41,3935,39,15,39,43.1,1
7,31,1,2,7,30,2840,35,10,35,29,1
7,31,1,2,8,32.83,3577.83,37.83,14,37.83,26.77,6
7,31,1,2,9,33.43,3375.67,38,13.78,37.91,27.74,46
8,31,1,2,8,32,3195,38,26,38,30.5,1
8,31,1,2,9,33.53,3480.27,38.6,15.07,38.47,27.41,15
,31,1,2,9,30.8,2780,37,11.8,36.6,24.4,5
1,32,1,2,4,46,2041,32,14,32,36.6,1
1,32,1,2,8,30.5,3973.33,38.33,10.33,38.67,30.78,6
1,32,1,2,9,35.46,3311.92,37.62,16.46,37,28.68,13
1,32,1,2,10,33,3338,40,13,40,30.3,1
2,32,1,2,4,31,3850,38,19,35,41.2,1
2,32,1,2,5,32,2645,35.5,15.5,35.5,29.75,2
2,32,1,2,6,25,3118,38,28,37,23.4,1
2,32,1,2,8,26.18,3609.18,37.09,18,37.45,32.96,11
2,32,1,2,9,29.05,3353.97,38.18,13.24,37.82,29.83,39
2,32,1,2,10,33,3742,39,6,39,46.4,1
3,32,1,2,1,21,3005,39,10,36,25.7,1
3,32,1,2,2,28.33,1660,30,8.33,29,25.43,3
3,32,1,2,3,35,3799,35,10,36,30.2,1
3,32,1,2,4,33,3810,35,13,35,29.1,1
3,32,1,2,6,24.5,2737.5,34.5,10.5,34.5,24.4,2
3,32,1,2,7,25.75,3311.25,35.75,14.5,36,35.32,4
3,32,1,2,8,29.77,3615.64,37.41,12.95,37.68,32.51,22
3,32,1,2,9,28.19,3384.1,37.89,12.81,37.35,30.93,101
3,32,1,2,10,30.67,3144,36,10,35.33,29.83,3
4,32,1,2,3,30,5270,36,11,34,40.3,1
4,32,1,2,5,32,2255,26,8,32,23.6,1
4,32,1,2,6,23,3114,36.5,8,37,29.7,2
4,32,1,2,7,28.75,3590.75,37.25,13.25,35.5,33.67,4
4,32,1,2,8,28.39,3625.94,37.67,15.44,37.28,31.58,18
4,32,1,2,9,29.91,3433.14,37.71,14.64,37.46,32.06,103
4,32,1,2,10,33,2664,36,16,36,30.8,1
5,32,1,2,6,31,4260,38,11,38,26.4,1
5,32,1,2,7,27.33,3473.33,37.33,14.67,36.67,34.27,3
5,32,1,2,8,31.88,3251.12,36.25,18.25,35.75,31.26,8
5,32,1,2,9,30.28,3541.59,38.15,13.63,38.05,31.35,39
5,32,1,2,10,28,3543,39,12,39,22.2,1
6,32,1,2,5,23,4054,40,6,37,33.8,1
6,32,1,2,7,36,3781.67,37.33,16,36.67,27.43,3
6,32,1,2,8,31.71,3089.5,37,15.43,36,27.9,14
6,32,1,2,9,32.54,3420.89,38.13,13.36,37.76,29.93,71
6,32,1,2,10,40,2955,39,10,39,18.2,1
7,32,1,2,7,39,3204,34,11,34,32.7,1
7,32,1,2,8,31.75,3508.75,37.5,11.75,37.5,24.55,4
7,32,1,2,9,33.26,3307.47,37.77,13.93,37.72,25.96,43
8,32,1,2,6,37,3479,39,16,39,30.7,1
8,32,1,2,7,34,3420,39,12.5,37.5,25,2
8,32,1,2,8,36.67,3361,38.67,9,38,28.17,3
8,32,1,2,9,34.5,3015.75,37.06,10.56,36.81,24.47,16
,32,1,2,1,21,2035,32,5,32,,1
,32,1,2,7,32,3175,32,10,32,22.3,1
,32,1,2,9,34.67,3703.33,39,14,39,29.9,3
1,33,1,2,8,38.5,2862.5,36.5,15.5,36,22.4,2
1,33,1,2,9,30.86,3479.14,37.86,13.57,37.29,27.58,14
2,33,1,2,2,28,5273,38,11,38,54.8,1
2,33,1,2,6,25,1860,32,19,29,26,1
2,33,1,2,7,15,3685,39,9,36,25.7,1
2,33,1,2,8,30.25,3137.83,36.42,12.25,35,34.64,12
